"Time (h) ","Domain_001:","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","SS V In     ","SS V Out    ","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Q ME (%)    ","Total V     ","Cum V In+Out","Cum V Error ","Cum ME (%)  ","Cum Q ME (%)"
         2.583,,  0.000000    ,  17242.12    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16439.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -802.7870    , -817.6634    , -14.87642    ,-0.4416798E-01,  663516.0    ,  2887475.    ,  717.4849    , 0.2484818E-01, 0.2484818E-01
         2.600,,  0.000000    ,  17243.25    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16359.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -883.9189    , -898.9037    , -14.98480    ,-0.4459420E-01,  662617.1    ,  2921077.    ,  702.5001    , 0.2404935E-01, 0.2404935E-01
         2.617,,  0.000000    ,  17235.17    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16279.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -955.8414    , -970.7565    , -14.91509    ,-0.4450337E-01,  661646.4    ,  2954592.    ,  687.5850    , 0.2327174E-01, 0.2327174E-01
         2.633,,  0.000000    ,  17231.01    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16199.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1031.679    , -1046.576    , -14.89711    ,-0.4456164E-01,  660599.8    ,  2988022.    ,  672.6879    , 0.2251281E-01, 0.2251281E-01
         2.650,,  0.000000    ,  17222.29    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16119.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1102.958    , -1118.000    , -15.04230    ,-0.4511568E-01,  659481.8    ,  3021364.    ,  657.6456    , 0.2176651E-01, 0.2176651E-01
         2.667,,  0.000000    ,  17211.99    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16039.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1172.652    , -1187.759    , -15.10616    ,-0.4543027E-01,  658294.1    ,  3054615.    ,  642.5394    , 0.2103504E-01, 0.2103504E-01
         2.683,,  0.000000    ,  17198.18    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15959.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1238.851    , -1253.763    , -14.91202    ,-0.4497326E-01,  657040.3    ,  3087773.    ,  627.6274    , 0.2032622E-01, 0.2032622E-01
         2.700,,  0.000000    ,  17176.73    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15879.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1297.399    , -1313.359    , -15.96013    ,-0.4828202E-01,  655726.9    ,  3120829.    ,  611.6672    , 0.1959951E-01, 0.1959951E-01
         2.717,,  0.000000    ,  17154.61    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15799.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1355.280    , -1371.130    , -15.85052    ,-0.4809901E-01,  654355.8    ,  3153783.    ,  595.8167    , 0.1889213E-01, 0.1889213E-01
         2.733,,  0.000000    ,  17132.01    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15719.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1412.675    , -1428.134    , -15.45921    ,-0.4705807E-01,  652927.7    ,  3186634.    ,  580.3575    , 0.1821224E-01, 0.1821224E-01
         2.750,,  0.000000    ,  17107.97    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15639.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1468.635    , -1483.682    , -15.04673    ,-0.4594799E-01,  651444.0    ,  3219381.    ,  565.3108    , 0.1755961E-01, 0.1755961E-01
         2.767,,  0.000000    ,  17082.82    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15559.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1523.486    , -1537.481    , -13.99534    ,-0.4287506E-01,  649906.5    ,  3252023.    ,  551.3154    , 0.1695300E-01, 0.1695300E-01
         2.783,,  0.000000    ,  17055.19    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15479.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1575.857    , -1590.134    , -14.27743    ,-0.4388394E-01,  648316.4    ,  3284558.    ,  537.0380    , 0.1635039E-01, 0.1635039E-01
         2.800,,  0.000000    ,  17024.82    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15399.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1625.482    , -1637.814    , -12.33114    ,-0.3803072E-01,  646678.6    ,  3316982.    ,  524.7069    , 0.1581880E-01, 0.1581880E-01
         2.817,,  0.000000    ,  16997.40    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15319.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1678.067    , -1689.014    , -10.94762    ,-0.3387602E-01,  644989.5    ,  3349299.    ,  513.7593    , 0.1533931E-01, 0.1533931E-01
         2.833,,  0.000000    ,  16976.56    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15239.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1737.229    , -1747.295    , -10.06537    ,-0.3124349E-01,  643242.2    ,  3381515.    ,  503.6939    , 0.1489551E-01, 0.1489551E-01
         2.850,,  0.000000    ,  16946.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15159.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1787.263    , -1796.726    , -9.462784    ,-0.2947363E-01,  641445.5    ,  3413621.    ,  494.2311    , 0.1447821E-01, 0.1447821E-01
         2.867,,  0.000000    ,  16913.71    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15079.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1834.374    , -1842.585    , -8.211287    ,-0.2566585E-01,  639602.9    ,  3445614.    ,  486.0198    , 0.1410546E-01, 0.1410546E-01
         2.883,,  0.000000    ,  16873.09    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14999.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1873.752    , -1881.093    , -7.341273    ,-0.2303331E-01,  637721.8    ,  3477486.    ,  478.6785    , 0.1376507E-01, 0.1376507E-01
         2.900,,  0.000000    ,  16822.88    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14919.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1903.546    , -1909.824    , -6.277357    ,-0.1977605E-01,  635812.0    ,  3509228.    ,  472.4012    , 0.1346168E-01, 0.1346168E-01
         2.917,,  0.000000    ,  16775.65    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14839.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1936.320    , -1939.699    , -3.379270    ,-0.1068882E-01,  633872.3    ,  3540843.    ,  469.0219    , 0.1324605E-01, 0.1324605E-01
         2.933,,  0.000000    ,  16724.50    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14759.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1965.165    , -1965.775    ,-0.6092255    ,-0.1935042E-02,  631906.5    ,  3572327.    ,  468.4127    , 0.1311226E-01, 0.1311226E-01
         2.950,,  0.000000    ,  16662.05    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14679.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -1982.713    , -1981.285    ,  1.428076    , 0.4556518E-02,  629925.3    ,  3603669.    ,  469.8408    , 0.1303785E-01, 0.1303785E-01
         2.967,,  0.000000    ,  16605.30    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14599.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2005.971    , -2002.892    ,  3.079387    , 0.9868364E-02,  627922.4    ,  3634873.    ,  472.9202    , 0.1301064E-01, 0.1301064E-01
         2.983,,  0.000000    ,  16550.32    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14519.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2030.988    , -2026.385    ,  4.602914    , 0.1481482E-01,  625896.0    ,  3665943.    ,  477.5231    , 0.1302593E-01, 0.1302593E-01
         3.000,,  0.000000    ,  16537.35    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14439.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2098.014    , -2091.595    ,  6.419093    , 0.2072234E-01,  623804.4    ,  3696920.    ,  483.9422    , 0.1309042E-01, 0.1309042E-01
         3.017,,  0.000000    ,  16517.82    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14359.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2158.488    , -2151.359    ,  7.128860    , 0.2308781E-01,  621653.0    ,  3727797.    ,  491.0710    , 0.1317322E-01, 0.1317322E-01
         3.033,,  0.000000    ,  16503.51    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14279.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2224.173    , -2218.284    ,  5.888581    , 0.1912943E-01,  619434.7    ,  3758580.    ,  496.9596    , 0.1322201E-01, 0.1322201E-01
         3.050,,  0.000000    ,  16412.57    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14199.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2213.237    , -2204.880    ,  8.356880    , 0.2729945E-01,  617229.9    ,  3789191.    ,  505.3165    , 0.1333573E-01, 0.1333573E-01
         3.067,,  0.000000    ,  16356.94    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14119.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2237.604    , -2230.157    ,  7.446186    , 0.2443273E-01,  614999.7    ,  3819668.    ,  512.7627    , 0.1342427E-01, 0.1342427E-01
         3.083,,  0.000000    ,  16293.62    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14039.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2254.287    , -2244.277    ,  10.01026    , 0.3300128E-01,  612755.4    ,  3850001.    ,  522.7729    , 0.1357852E-01, 0.1357852E-01
         3.100,,  0.000000    ,  16223.19    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13959.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2263.855    , -2251.379    ,  12.47666    , 0.4133735E-01,  610504.1    ,  3880183.    ,  535.2496    , 0.1379444E-01, 0.1379444E-01
         3.117,,  0.000000    ,  16169.20    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13879.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2289.871    , -2275.963    ,  13.90789    , 0.4628475E-01,  608228.1    ,  3910232.    ,  549.1575    , 0.1404412E-01, 0.1404412E-01
         3.133,,  0.000000    ,  16102.84    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13799.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2303.509    , -2288.304    ,  15.20560    , 0.5085114E-01,  605939.8    ,  3940134.    ,  564.3631    , 0.1432345E-01, 0.1432345E-01
         3.150,,  0.000000    ,  16215.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13719.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2495.887    , -2481.217    ,  14.67013    , 0.4900734E-01,  603458.6    ,  3970068.    ,  579.0332    , 0.1458497E-01, 0.1458497E-01
         3.167,,  0.000000    ,  16184.53    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13639.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2545.196    , -2532.177    ,  13.01872    , 0.4365201E-01,  600926.4    ,  3999892.    ,  592.0519    , 0.1480170E-01, 0.1480170E-01
         3.183,,  0.000000    ,  16062.15    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13559.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2502.812    , -2487.814    ,  14.99796    , 0.5063203E-01,  598438.6    ,  4029514.    ,  607.0499    , 0.1506509E-01, 0.1506509E-01
         3.200,,  0.000000    ,  15926.93    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13479.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2447.594    , -2429.669    ,  17.92585    , 0.6095928E-01,  596008.9    ,  4058920.    ,  624.9757    , 0.1539759E-01, 0.1539759E-01
         3.217,,  0.000000    ,  15816.19    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13399.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2416.852    , -2395.915    ,  20.93738    , 0.7166528E-01,  593613.0    ,  4088136.    ,  645.9131    , 0.1579970E-01, 0.1579970E-01
         3.233,,  0.000000    ,  15761.72    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13319.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2442.383    , -2420.434    ,  21.94912    , 0.7547567E-01,  591192.6    ,  4117217.    ,  667.8622    , 0.1622121E-01, 0.1622121E-01
         3.250,,  0.000000    ,  15671.09    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13239.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2431.756    , -2408.785    ,  22.97055    , 0.7945422E-01,  588783.8    ,  4146127.    ,  690.8328    , 0.1666212E-01, 0.1666212E-01
         3.267,,  0.000000    ,  15571.95    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13159.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2412.621    , -2388.652    ,  23.96967    , 0.8342707E-01,  586395.1    ,  4174858.    ,  714.8024    , 0.1712160E-01, 0.1712160E-01
         3.283,,  0.000000    ,  15475.49    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13079.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2396.157    , -2371.455    ,  24.70115    , 0.8650428E-01,  584023.7    ,  4203413.    ,  739.5036    , 0.1759293E-01, 0.1759293E-01
         3.300,,  0.000000    ,  15444.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12999.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2444.882    , -2419.546    ,  25.33646    , 0.8907630E-01,  581604.1    ,  4231857.    ,  764.8400    , 0.1807339E-01, 0.1807339E-01
         3.317,,  0.000000    ,  15365.61    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12919.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2446.277    , -2421.370    ,  24.90718    , 0.8805810E-01,  579182.7    ,  4260142.    ,  789.7472    , 0.1853805E-01, 0.1853805E-01
         3.333,,  0.000000    ,  15279.08    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12839.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2439.747    , -2414.290    ,  25.45773    , 0.9053758E-01,  576768.5    ,  4288260.    ,  815.2050    , 0.1901016E-01, 0.1901016E-01
         3.350,,  0.000000    ,  15191.27    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12759.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2431.940    , -2406.496    ,  25.44372    , 0.9103102E-01,  574362.0    ,  4316211.    ,  840.6487    , 0.1947654E-01, 0.1947654E-01
         3.367,,  0.000000    ,  15135.49    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12679.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2456.156    , -2429.820    ,  26.33514    , 0.9468025E-01,  571932.1    ,  4344026.    ,  866.9838    , 0.1995807E-01, 0.1995807E-01
         3.383,,  0.000000    ,  15032.05    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12599.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2432.715    , -2407.011    ,  25.70402    , 0.9302472E-01,  569525.1    ,  4371657.    ,  892.6878    , 0.2041990E-01, 0.2041990E-01
         3.400,,  0.000000    ,  14916.77    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12519.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2397.440    , -2370.937    ,  26.50267    , 0.9659777E-01,  567154.2    ,  4399093.    ,  919.1905    , 0.2089500E-01, 0.2089500E-01
         3.417,,  0.000000    ,  14975.72    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12439.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2536.382    , -2508.281    ,  28.10198    , 0.1025057    ,  564645.9    ,  4426508.    ,  947.2925    , 0.2140045E-01, 0.2140045E-01
         3.433,,  0.000000    ,  14879.36    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12359.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2520.029    , -2493.543    ,  26.48647    , 0.9723841E-01,  562152.4    ,  4453747.    ,  973.7790    , 0.2186426E-01, 0.2186426E-01
         3.450,,  0.000000    ,  14766.65    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12279.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2487.319    , -2460.851    ,  26.46789    , 0.9786254E-01,  559691.5    ,  4480793.    ,  1000.247    , 0.2232299E-01, 0.2232299E-01
         3.467,,  0.000000    ,  14675.76    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12199.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2476.425    , -2455.481    ,  20.94365    , 0.7792961E-01,  557236.0    ,  4507668.    ,  1021.191    , 0.2265452E-01, 0.2265452E-01
         3.483,,  0.000000    ,  14599.67    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12119.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2480.337    , -2453.444    ,  26.89323    , 0.1006520    ,  554782.6    ,  4534387.    ,  1048.084    , 0.2311412E-01, 0.2311412E-01
         3.500,,  0.000000    ,  14550.58    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12039.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2511.242    , -2484.235    ,  27.00707    , 0.1015689    ,  552298.4    ,  4560977.    ,  1075.091    , 0.2357150E-01, 0.2357150E-01
         3.517,,  0.000000    ,  14489.94    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11959.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2530.604    , -2503.192    ,  27.41240    , 0.1036414    ,  549795.2    ,  4587426.    ,  1102.503    , 0.2403316E-01, 0.2403316E-01
         3.533,,  0.000000    ,  14421.27    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11879.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2541.939    , -2513.439    ,  28.50080    , 0.1083655    ,  547281.7    ,  4613727.    ,  1131.004    , 0.2451389E-01, 0.2451389E-01
         3.550,,  0.000000    ,  14588.07    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11799.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2788.739    , -2760.303    ,  28.43538    , 0.1077612    ,  544521.4    ,  4640114.    ,  1159.439    , 0.2498730E-01, 0.2498730E-01
         3.567,,  0.000000    ,  14429.63    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11719.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2710.293    , -2683.452    ,  26.84070    , 0.1026454    ,  541838.0    ,  4666263.    ,  1186.280    , 0.2542249E-01, 0.2542249E-01
         3.583,,  0.000000    ,  14311.15    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11639.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2671.816    , -2643.680    ,  28.13636    , 0.1084233    ,  539194.3    ,  4692213.    ,  1214.416    , 0.2588153E-01, 0.2588153E-01
         3.600,,  0.000000    ,  14200.42    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11559.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2641.085    , -2613.987    ,  27.09816    , 0.1051957    ,  536580.3    ,  4717973.    ,  1241.515    , 0.2631457E-01, 0.2631457E-01
         3.617,,  0.000000    ,  14071.36    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11479.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2592.029    , -2563.805    ,  28.22432    , 0.1104640    ,  534016.5    ,  4743524.    ,  1269.739    , 0.2676784E-01, 0.2676784E-01
         3.633,,  0.000000    ,  14011.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11399.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2611.890    , -2584.138    ,  27.75181    , 0.1092137    ,  531432.4    ,  4768934.    ,  1297.491    , 0.2720714E-01, 0.2720714E-01
         3.650,,  0.000000    ,  13884.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11319.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2564.890    , -2537.411    ,  27.47879    , 0.1090274    ,  528895.0    ,  4794138.    ,  1324.970    , 0.2763728E-01, 0.2763728E-01
         3.667,,  0.000000    ,  13750.70    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11239.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2511.367    , -2483.381    ,  27.98580    , 0.1119879    ,  526411.6    ,  4819128.    ,  1352.955    , 0.2807469E-01, 0.2807469E-01
         3.683,,  0.000000    ,  13643.64    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11159.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2484.306    , -2456.223    ,  28.08338    , 0.1132259    ,  523955.4    ,  4843931.    ,  1381.039    , 0.2851070E-01, 0.2851070E-01
         3.700,,  0.000000    ,  13535.03    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11079.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2455.695    , -2427.824    ,  27.87143    , 0.1132324    ,  521527.5    ,  4868545.    ,  1408.910    , 0.2893904E-01, 0.2893904E-01
         3.717,,  0.000000    ,  13441.53    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10999.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2442.200    , -2413.924    ,  28.27611    , 0.1156919    ,  519113.6    ,  4892986.    ,  1437.186    , 0.2937237E-01, 0.2937237E-01
         3.733,,  0.000000    ,  13356.51    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10919.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2437.173    , -2408.351    ,  28.82114    , 0.1187235    ,  516705.3    ,  4917262.    ,  1466.007    , 0.2981349E-01, 0.2981349E-01
         3.750,,  0.000000    ,  13315.61    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10839.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2476.272    , -2447.516    ,  28.75586    , 0.1190475    ,  514257.7    ,  4941417.    ,  1494.763    , 0.3024969E-01, 0.3024969E-01
         3.767,,  0.000000    ,  13231.79    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10759.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2472.453    , -2422.646    ,  49.80783    , 0.2076094    ,  511835.1    ,  4965408.    ,  1544.571    , 0.3110663E-01, 0.3110663E-01
         3.783,,  0.000000    ,  12863.90    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10679.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2184.571    , -2158.218    ,  26.35256    , 0.1119326    ,  509676.9    ,  4988951.    ,  1570.924    , 0.3148805E-01, 0.3148805E-01
         3.800,,  0.000000    ,  12834.73    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10599.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2235.401    , -2205.941    ,  29.46008    , 0.1257147    ,  507470.9    ,  5012385.    ,  1600.384    , 0.3192858E-01, 0.3192858E-01
         3.817,,  0.000000    ,  12834.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10519.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2314.666    , -2285.764    ,  28.90109    , 0.1237557    ,  505185.2    ,  5035739.    ,  1629.285    , 0.3235443E-01, 0.3235443E-01
         3.833,,  0.000000    ,  12855.87    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10439.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2416.539    , -2385.766    ,  30.77301    , 0.1321002    ,  502799.4    ,  5059034.    ,  1660.058    , 0.3281373E-01, 0.3281373E-01
         3.850,,  0.000000    ,  12864.72    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10359.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2505.389    , -2491.024    ,  14.36506    , 0.6185424E-01,  500308.4    ,  5082258.    ,  1674.423    , 0.3294644E-01, 0.3294644E-01
         3.867,,  0.000000    ,  12846.29    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10279.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2566.958    , -2537.800    ,  29.15790    , 0.1260848    ,  497770.6    ,  5105384.    ,  1703.581    , 0.3336832E-01, 0.3336832E-01
