"Time (h) ","Domain_001:","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","SS V In     ","SS V Out    ","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Q ME (%)    ","Total V     ","Cum V In+Out","Cum V Error ","Cum ME (%)  ","Cum Q ME (%)"
         3.900,,  0.000000    ,  21496.28    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17392.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4103.675    , -4040.260    ,  63.41436    , 0.1630655    ,  766677.6    ,  8942294.    ,  11547.56    , 0.1291342    , 0.1291342    
         3.917,,  0.000000    ,  21334.58    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17255.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4079.477    , -4040.519    ,  38.95817    , 0.1009549    ,  762637.1    ,  8980884.    ,  11586.52    , 0.1290131    , 0.1290131    
         3.933,,  0.000000    ,  21185.52    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17117.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4067.917    , -4005.239    ,  62.67756    , 0.1636356    ,  758631.8    ,  9019187.    ,  11649.20    , 0.1291602    , 0.1291602    
         3.950,,  0.000000    ,  21045.57    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16980.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4065.468    , -4003.129    ,  62.33920    , 0.1639398    ,  754628.7    ,  9057213.    ,  11711.54    , 0.1293062    , 0.1293062    
         3.967,,  0.000000    ,  20920.97    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16842.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4078.371    , -4014.876    ,  63.49439    , 0.1681366    ,  750613.8    ,  9094976.    ,  11775.03    , 0.1294674    , 0.1294674    
         3.983,,  0.000000    ,  20859.94    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16705.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4154.833    , -4092.884    ,  61.94865    , 0.1649104    ,  746520.9    ,  9132541.    ,  11836.98    , 0.1296132    , 0.1296132    
         4.000,,  0.000000    ,  20767.73    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16567.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4200.121    , -4142.388    ,  57.73328    , 0.1546344    ,  742378.6    ,  9169877.    ,  11894.71    , 0.1297151    , 0.1297151    
         4.017,,  0.000000    ,  20492.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16430.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4062.228    , -4006.770    ,  55.45732    , 0.1501995    ,  738371.8    ,  9206799.    ,  11950.17    , 0.1297972    , 0.1297972    
         4.033,,  0.000000    ,  20362.95    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16292.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4070.347    , -4014.565    ,  55.78277    , 0.1521809    ,  734357.2    ,  9243455.    ,  12005.95    , 0.1298860    , 0.1298860    
         4.050,,  0.000000    ,  20234.88    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16155.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4079.772    , -4022.744    ,  57.02819    , 0.1567140    ,  730334.5    ,  9279845.    ,  12062.98    , 0.1299912    , 0.1299912    
         4.067,,  0.000000    ,  20103.13    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16017.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4085.525    , -4031.307    ,  54.21758    , 0.1501010    ,  726303.2    ,  9315965.    ,  12117.20    , 0.1300692    , 0.1300692    
         4.083,,  0.000000    ,  19953.83    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15880.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4073.725    , -4019.491    ,  54.23391    , 0.1513479    ,  722283.7    ,  9351799.    ,  12171.43    , 0.1301507    , 0.1301507    
         4.100,,  0.000000    ,  19947.34    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15742.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4204.733    , -4149.109    ,  55.62446    , 0.1558547    ,  718134.6    ,  9387489.    ,  12227.06    , 0.1302484    , 0.1302484    
         4.117,,  0.000000    ,  19778.41    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15605.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4173.306    , -4111.367    ,  61.93926    , 0.1750512    ,  714023.2    ,  9422873.    ,  12289.00    , 0.1304167    , 0.1304167    
         4.133,,  0.000000    ,  19657.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15467.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4189.613    , -4128.984    ,  60.62914    , 0.1726105    ,  709894.2    ,  9457997.    ,  12349.63    , 0.1305734    , 0.1305734    
         4.150,,  0.000000    ,  19506.56    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15330.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4176.458    , -4122.022    ,  54.43592    , 0.1562604    ,  705772.2    ,  9492834.    ,  12404.06    , 0.1306676    , 0.1306676    
         4.167,,  0.000000    ,  19361.20    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15192.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4168.592    , -4118.929    ,  49.66232    , 0.1437246    ,  701653.3    ,  9527388.    ,  12453.72    , 0.1307150    , 0.1307150    
         4.183,,  0.000000    ,  19220.37    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15055.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4165.262    , -4118.004    ,  47.25777    , 0.1378764    ,  697535.3    ,  9561663.    ,  12500.98    , 0.1307407    , 0.1307407    
         4.200,,  0.000000    ,  19210.96    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14917.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4293.358    , -4243.636    ,  49.72236    , 0.1456913    ,  693291.6    ,  9595792.    ,  12550.70    , 0.1307938    , 0.1307938    
         4.217,,  0.000000    ,  19394.56    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14780.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4614.454    , -4565.159    ,  49.29564    , 0.1442462    ,  688726.5    ,  9629967.    ,  12600.00    , 0.1308416    , 0.1308416    
         4.233,,  0.000000    ,  19217.20    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14642.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4574.592    , -4530.098    ,  44.49364    , 0.1314055    ,  684196.4    ,  9663826.    ,  12644.49    , 0.1308435    , 0.1308435    
         4.250,,  0.000000    ,  18970.73    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14505.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4465.629    , -4429.478    ,  36.15133    , 0.1079923    ,  679766.9    ,  9697302.    ,  12680.64    , 0.1307647    , 0.1307647    
         4.267,,  0.000000    ,  18786.90    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14367.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4419.301    , -4396.662    ,  22.63919    , 0.6828391E-01,  675370.2    ,  9730457.    ,  12703.28    , 0.1305518    , 0.1305518    
         4.283,,  0.000000    ,  18593.76    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14230.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4363.657    , -4338.459    ,  25.19735    , 0.7676534E-01,  671031.8    ,  9763281.    ,  12728.48    , 0.1303709    , 0.1303709    
         4.300,,  0.000000    ,  18376.49    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14092.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4283.885    , -4271.662    ,  12.22289    , 0.3764470E-01,  666760.1    ,  9795750.    ,  12740.70    , 0.1300636    , 0.1300636    
         4.317,,  0.000000    ,  18195.70    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13955.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4240.597    , -4227.045    ,  13.55188    , 0.4215097E-01,  662533.1    ,  9827901.    ,  12754.26    , 0.1297760    , 0.1297760    
         4.333,,  0.000000    ,  18038.63    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13817.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4221.024    , -4210.320    ,  10.70442    , 0.3360228E-01,  658322.7    ,  9859757.    ,  12764.96    , 0.1294653    , 0.1294653    
         4.350,,  0.000000    ,  17989.04    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13680.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4308.940    , -4296.983    ,  11.95687    , 0.3775556E-01,  654025.8    ,  9891426.    ,  12776.92    , 0.1291716    , 0.1291716    
         4.367,,  0.000000    ,  17955.81    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13542.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4413.211    , -4402.699    ,  10.51131    , 0.3337091E-01,  649623.1    ,  9922924.    ,  12787.43    , 0.1288675    , 0.1288675    
         4.383,,  0.000000    ,  17804.42    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13405.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4399.311    , -4394.308    ,  5.003515    , 0.1603202E-01,  645228.8    ,  9954134.    ,  12792.43    , 0.1285138    , 0.1285138    
         4.400,,  0.000000    ,  17661.78    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13267.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4394.172    , -4401.172    , -6.999662    ,-0.2263111E-01,  640827.6    ,  9985063.    ,  12785.43    , 0.1280456    , 0.1280456    
         4.417,,  0.000000    ,  17739.89    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13130.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4609.786    , -4609.322    , 0.4639758    , 0.1502999E-02,  636218.3    , 0.1001593E+08,  12785.90    , 0.1276556    , 0.1276556    
         4.433,,  0.000000    ,  17763.16    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12992.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4770.555    , -4772.315    , -1.760057    ,-0.5722690E-02,  631446.0    , 0.1004669E+08,  12784.14    , 0.1272473    , 0.1272473    
         4.450,,  0.000000    ,  17422.92    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12855.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4567.818    , -4585.504    , -17.68566    ,-0.5841086E-01,  626860.4    , 0.1007697E+08,  12766.45    , 0.1266894    , 0.1266894    
         4.467,,  0.000000    ,  17131.52    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12717.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4413.913    , -4432.033    , -18.12073    ,-0.6070776E-01,  622428.4    , 0.1010682E+08,  12748.33    , 0.1261360    , 0.1261360    
         4.483,,  0.000000    ,  16932.48    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12580.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4352.375    , -4365.744    , -13.36978    ,-0.4530197E-01,  618062.7    , 0.1013633E+08,  12734.96    , 0.1256368    , 0.1256368    
         4.500,,  0.000000    ,  16781.94    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12442.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4339.333    , -4347.395    , -8.061379    ,-0.2758428E-01,  613715.3    , 0.1016555E+08,  12726.90    , 0.1251963    , 0.1251963    
         4.517,,  0.000000    ,  16701.56    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12305.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4396.460    , -4393.397    ,  3.062916    , 0.1055935E-01,  609321.9    , 0.1019456E+08,  12729.96    , 0.1248701    , 0.1248701    
         4.533,,  0.000000    ,  16632.81    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12167.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4465.209    , -4461.350    ,  3.858871    , 0.1339866E-01,  604860.5    , 0.1022336E+08,  12733.82    , 0.1245561    , 0.1245561    
         4.550,,  0.000000    ,  16542.16    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12030.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4512.059    , -4502.752    ,  9.307447    , 0.3257511E-01,  600357.8    , 0.1025193E+08,  12743.13    , 0.1242998    , 0.1242998    
         4.567,,  0.000000    ,  16432.67    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11892.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4540.062    , -4533.243    ,  6.819024    , 0.2407399E-01,  595824.5    , 0.1028026E+08,  12749.95    , 0.1240236    , 0.1240236    
         4.583,,  0.000000    ,  16280.47    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11755.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4525.369    , -4548.582    , -23.21281    ,-0.8279770E-01,  591276.0    , 0.1030829E+08,  12726.73    , 0.1234611    , 0.1234611    
         4.600,,  0.000000    ,  16038.13    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11617.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4420.524    , -4402.117    ,  18.40690    , 0.6655727E-01,  586873.8    , 0.1033595E+08,  12745.14    , 0.1233089    , 0.1233089    
         4.617,,  0.000000    ,  15949.94    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11480.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4469.835    , -4448.164    ,  21.67111    , 0.7900500E-01,  582425.7    , 0.1036338E+08,  12766.81    , 0.1231916    , 0.1231916    
         4.633,,  0.000000    ,  15831.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11342.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4488.499    , -4467.797    ,  20.70266    , 0.7618637E-01,  577957.9    , 0.1039055E+08,  12787.51    , 0.1230687    , 0.1230687    
         4.650,,  0.000000    ,  15571.31    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11205.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4366.211    , -4342.702    ,  23.50883    , 0.8779675E-01,  573615.2    , 0.1041733E+08,  12811.02    , 0.1229780    , 0.1229780    
         4.667,,  0.000000    ,  15419.08    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  11067.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4351.475    , -4325.553    ,  25.92213    , 0.9786855E-01,  569289.6    , 0.1044382E+08,  12836.95    , 0.1229143    , 0.1229143    
         4.683,,  0.000000    ,  15348.42    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10930.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4418.320    , -4391.608    ,  26.71177    , 0.1016486    ,  564898.0    , 0.1047009E+08,  12863.66    , 0.1228609    , 0.1228609    
         4.700,,  0.000000    ,  15224.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10792.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4431.613    , -4401.906    ,  29.70673    , 0.1141828    ,  560496.1    , 0.1049611E+08,  12893.36    , 0.1228394    , 0.1228394    
         4.717,,  0.000000    ,  15095.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10655.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4440.229    , -4413.014    ,  27.21581    , 0.1056907    ,  556083.1    , 0.1052186E+08,  12920.58    , 0.1227975    , 0.1227975    
         4.733,,  0.000000    ,  14949.21    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10517.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4431.603    , -4404.259    ,  27.34427    , 0.1073722    ,  551678.8    , 0.1054733E+08,  12947.92    , 0.1227602    , 0.1227602    
         4.750,,  0.000000    ,  14786.61    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10380.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4406.504    , -4378.537    ,  27.96734    , 0.1111283    ,  547300.3    , 0.1057250E+08,  12975.89    , 0.1227325    , 0.1227325    
         4.767,,  0.000000    ,  14614.14    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10242.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4371.534    , -4343.708    ,  27.82656    , 0.1119477    ,  542956.6    , 0.1059735E+08,  13003.72    , 0.1227072    , 0.1227072    
         4.783,,  0.000000    ,  14488.59    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  10105.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4383.490    , -4364.733    ,  18.75676    , 0.7626653E-01,  538591.9    , 0.1062195E+08,  13022.47    , 0.1225997    , 0.1225997    
         4.800,,  0.000000    ,  14419.03    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9967.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4451.428    , -4426.783    ,  24.64489    , 0.1010590    ,  534165.1    , 0.1064633E+08,  13047.12    , 0.1225504    , 0.1225504    
         4.817,,  0.000000    ,  14200.23    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9830.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4370.128    , -4342.030    ,  28.09768    , 0.1169259    ,  529823.0    , 0.1067036E+08,  13075.22    , 0.1225377    , 0.1225377    
         4.833,,  0.000000    ,  13959.29    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9692.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4266.682    , -4253.002    ,  13.67966    , 0.5783749E-01,  525570.0    , 0.1069401E+08,  13088.90    , 0.1223946    , 0.1223946    
         4.850,,  0.000000    ,  13809.40    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9555.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4254.297    , -4224.874    ,  29.42257    , 0.1259285    ,  521345.2    , 0.1071738E+08,  13118.32    , 0.1224023    , 0.1224023    
         4.867,,  0.000000    ,  13726.91    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9417.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4309.310    , -4278.403    ,  30.90662    , 0.1335375    ,  517066.8    , 0.1074052E+08,  13149.23    , 0.1224263    , 0.1224263    
         4.883,,  0.000000    ,  13679.98    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9280.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4399.872    , -4367.725    ,  32.14720    , 0.1400135    ,  512699.0    , 0.1076348E+08,  13181.37    , 0.1224638    , 0.1224638    
         4.900,,  0.000000    ,  13594.67    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9142.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4452.063    , -4421.654    ,  30.40901    , 0.1337408    ,  508277.4    , 0.1078622E+08,  13211.78    , 0.1224876    , 0.1224876    
         4.917,,  0.000000    ,  13483.65    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9005.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4478.549    , -4447.843    ,  30.70676    , 0.1365427    ,  503829.5    , 0.1080871E+08,  13242.49    , 0.1225168    , 0.1225168    
         4.933,,  0.000000    ,  13337.75    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8867.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4470.144    , -4448.075    ,  22.06899    , 0.9938590E-01,  499381.5    , 0.1083092E+08,  13264.56    , 0.1224694    , 0.1224694    
         4.950,,  0.000000    ,  13233.46    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8730.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4503.358    , -4476.119    ,  27.23928    , 0.1240203    ,  494905.3    , 0.1085288E+08,  13291.80    , 0.1224726    , 0.1224726    
         4.967,,  0.000000    ,  13127.01    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8592.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4534.403    , -4502.236    ,  32.16682    , 0.1481003    ,  490403.1    , 0.1087460E+08,  13323.96    , 0.1225237    , 0.1225237    
         4.983,,  0.000000    ,  13041.42    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8455.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4586.316    , -4556.869    ,  29.44653    , 0.1369827    ,  485846.2    , 0.1089609E+08,  13353.41    , 0.1225523    , 0.1225523    
         5.000,,  0.000000    ,  12912.14    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8317.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4594.533    , -4564.462    ,  30.07104    , 0.1416458    ,  481281.8    , 0.1091732E+08,  13383.48    , 0.1225894    , 0.1225894    
         5.017,,  0.000000    ,  12799.08    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8180.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4618.976    , -4567.828    ,  51.14753    , 0.2438013    ,  476714.0    , 0.1093830E+08,  13434.63    , 0.1228219    , 0.1228219    
         5.033,,  0.000000    ,  12594.29    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8042.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4551.681    , -4520.196    ,  31.48560    , 0.1525695    ,  472193.8    , 0.1095894E+08,  13466.11    , 0.1228779    , 0.1228779    
         5.050,,  0.000000    ,  12516.52    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7905.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4611.414    , -4578.545    ,  32.86915    , 0.1609527    ,  467615.2    , 0.1097936E+08,  13498.98    , 0.1229487    , 0.1229487    
         5.067,,  0.000000    ,  12350.09    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7767.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4582.483    , -4553.245    ,  29.23741    , 0.1453319    ,  463062.0    , 0.1099948E+08,  13528.22    , 0.1229896    , 0.1229896    
         5.083,,  0.000000    ,  12205.84    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7630.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4575.732    , -4543.588    ,  32.14453    , 0.1620520    ,  458518.4    , 0.1101932E+08,  13560.37    , 0.1230600    , 0.1230600    
         5.100,,  0.000000    ,  12065.95    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7492.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4573.346    , -4540.451    ,  32.89479    , 0.1681862    ,  453977.9    , 0.1103887E+08,  13593.26    , 0.1231399    , 0.1231399    
         5.117,,  0.000000    ,  11934.54    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7355.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4579.439    , -4547.195    ,  32.24440    , 0.1671591    ,  449430.7    , 0.1105816E+08,  13625.51    , 0.1232167    , 0.1232167    
         5.133,,  0.000000    ,  11807.40    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7217.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4589.793    , -4556.612    ,  33.18027    , 0.1744035    ,  444874.1    , 0.1107719E+08,  13658.69    , 0.1233046    , 0.1233046    
         5.150,,  0.000000    ,  11758.26    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  7080.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4678.157    , -4645.237    ,  32.91991    , 0.1747493    ,  440228.9    , 0.1109603E+08,  13691.61    , 0.1233920    , 0.1233920    
         5.167,,  0.000000    ,  11530.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6942.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4587.824    , -4557.332    ,  30.49156    , 0.1650598    ,  435671.6    , 0.1111450E+08,  13722.10    , 0.1234612    , 0.1234612    
         5.183,,  0.000000    ,  11314.68    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6805.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4509.580    , -4479.780    ,  29.80003    , 0.1644613    ,  431191.8    , 0.1113262E+08,  13751.90    , 0.1235279    , 0.1235279    
         5.200,,  0.000000    ,  11218.05    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6667.604    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4550.443    , -4516.377    ,  34.06569    , 0.1904638    ,  426675.4    , 0.1115051E+08,  13785.96    , 0.1236353    , 0.1236353    
         5.217,,  0.000000    ,  11226.99    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6530.104    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4696.890    , -4663.497    ,  33.39319    , 0.1880555    ,  422011.9    , 0.1116826E+08,  13819.36    , 0.1237377    , 0.1237377    
